#{"t_start": 1778803268.9977965, "env_id": "Atom-v1"}
r,l,t
79.377511,156,3.566096
-25.15824,161,3.696369
-19.228627,128,3.800855
84.432801,134,4.171212
49.164454,159,4.296879
39.418697,135,4.40372
32.672294,150,4.523791
63.72591,119,4.688346
29.128308,128,4.794069
77.40051,150,4.917053
-23.241225,126,5.108561
-6.268035,113,5.20925
-204.395448,447,5.702932
-63.504965,297,5.973286
3.194483,149,6.113696
4.304575,97,6.283403
-4.549653,109,6.394815
41.079975,157,6.53092
-559.432835,1000,7.601642
-36.749664,224,7.898299
62.723304,106,7.988179
87.689256,130,8.094541
-322.213678,669,12.209703
-469.649792,792,13.041898
45.211858,109,13.129168
-5.158607,171,13.267799
41.090377,121,13.433689
-29.023977,113,13.523972
-23.876554,137,13.634293
-9.556174,146,13.751945
19.741995,130,13.935317
36.234352,185,14.084018
31.447824,127,14.185745
-679.148341,1000,15.860463
3.079918,127,16.247237
-109.822444,325,16.856249
-3.697379,143,17.110717
35.471158,137,17.51732
82.378955,181,17.833374
76.528186,153,18.101058
-18.452969,167,18.546005
1.784041,156,18.816149
-0.775236,148,19.083424
-618.177934,905,22.093581
54.842273,156,22.38271
-29.840149,160,22.819722
-598.328225,892,24.68376
108.913865,152,25.115908
38.34154,180,25.445392
-640.53736,1000,27.629226
-12.630725,147,27.898311
-677.374623,1000,30.109245
9.368374,122,30.333627
41.501874,116,30.707521
32.028434,132,30.938812
-11.511233,156,31.209267
-627.860815,1000,34.425457
78.724722,120,34.658183
59.34494,112,34.966967
-616.259591,1000,35.976885
73.060794,189,36.131047
59.366941,134,36.239655
16.756694,112,36.329538
30.397037,173,36.545229
-644.793343,1000,37.55514
85.018988,172,37.696206
-54.882722,313,38.02487
-675.642918,1000,39.428779
81.447084,118,39.525336
-7.478462,160,39.653696
58.130504,189,39.874613
47.685772,128,39.97947
-32.532108,243,40.180973
53.389881,145,40.365638
-8.410377,174,40.505745
58.022313,109,40.591783
-226.063756,465,41.056372
66.447511,117,41.149347
-487.268622,804,41.994251
98.478177,182,42.142328
-652.04288,1000,43.16774
52.474838,125,43.271122
-625.234246,1000,44.679141
97.217609,202,44.913338
65.505668,115,45.008025
-242.56826,543,45.539671
-622.550276,1000,46.535745
-686.310442,1000,47.544158
-385.047297,674,48.182149
-18.215262,154,48.373683
-37.055612,146,48.493395
-1.632902,118,48.587328
-12.960155,92,48.661933
27.036021,192,48.883581
102.154999,133,48.990813
68.337357,116,49.084575
84.929961,169,49.221173
63.532966,185,49.443342
36.242028,115,49.536939
-659.974388,1000,50.977058
18.475618,85,51.047869
87.448021,148,51.167287
-700.823572,1000,52.212396
57.483425,173,52.433739
-625.719192,1000,53.463825
-589.08661,905,54.322782
-413.96924,803,56.82752
60.217282,97,56.908374
-86.921271,335,57.262711
78.670727,130,57.367891
90.762063,163,57.49791
-29.265424,205,57.737204
89.16862,137,57.848768
61.033459,122,57.946053
-232.027653,471,58.414787
-675.374558,1000,59.404899
21.911357,116,59.499999
-660.19241,1000,60.495919
80.837646,151,60.697772
-374.12297,681,61.388519
86.981131,181,61.534081
40.547145,141,62.133236
-17.152053,208,62.304929
15.398375,163,62.436892
-47.582093,219,62.696305
76.692814,171,62.835494
-128.170589,327,63.190347
-617.954151,1000,64.217727
-640.265932,1000,65.254313
64.798991,124,65.355992
-641.06621,1000,66.406493
66.624457,196,66.566703
-45.884916,234,66.841626
-34.867042,217,67.020912
-565.897109,906,70.200485
56.082326,121,70.297313
-706.374698,1000,71.28282
50.901976,135,71.394224
77.411558,215,71.644038
-657.083955,1000,72.663294
-625.449193,1000,73.69017
84.289158,145,73.80789
-141.32963,328,74.159377
104.162265,138,74.27062
-25.716969,232,76.213685
46.028796,121,76.406697
80.829074,149,76.524927
83.514457,152,76.646295
66.095214,101,76.727884
-685.825587,1000,77.778379
-27.563717,149,77.985291
-6.094254,259,78.200365
-24.412197,131,78.307821
81.37363,163,78.554839
-500.948785,786,79.313874
85.073875,149,79.514384
-21.35788,186,79.663078
45.511603,116,79.755176
-288.246973,545,80.293361
55.054455,129,80.398418
-15.871368,221,80.670636
-673.383123,1000,82.23968
-29.389128,224,82.428516
-24.070808,199,82.665263
67.905642,159,82.792837
-66.983908,232,82.984374
56.162126,132,83.160034
-695.213878,1000,84.150775
83.354022,161,84.283993
-27.152222,203,84.450286
-715.210429,1000,85.44825
-33.18004,200,85.685219
-13.34307,172,85.824875
-69.264689,275,86.119631
-33.514963,226,86.307654
41.476129,121,86.407079
35.148731,129,86.511352
65.879934,113,86.681221
-643.597238,1000,88.176896
-87.392836,317,88.444141
-22.205287,107,88.528924
46.682449,105,88.691686
80.663724,167,88.825272
-646.939346,1000,89.839182
51.892703,136,89.950706
12.793163,216,90.211133
-692.24028,1000,91.240915
8.034658,135,91.363373
-27.003467,111,91.453195
82.218303,126,91.553855
67.224585,114,91.726659
40.102205,186,91.876018
82.154923,122,91.972947
87.477788,132,92.077883
100.429692,145,93.22869
51.430033,120,93.325448
34.920677,135,93.434491
81.416725,135,93.541177
-5.319491,225,93.803453
-678.161049,1000,94.837975
89.946164,147,94.956213
-517.146759,783,95.84311
85.071523,164,95.973406
-616.361645,1000,97.005436
84.000616,133,97.113097
-661.553494,1000,98.147089
-53.78211,228,99.537533
73.181299,133,99.643591
-435.685198,685,100.305996
-635.538521,1000,101.33401
-635.631962,1000,102.354051
88.552509,124,102.453958
-646.228473,1000,103.482502
-0.048187,184,103.773121
53.288235,154,103.896218
-670.413504,1000,107.884517
58.574977,110,107.992509
-636.384715,923,108.970611
-651.209894,1000,109.994015
46.438369,134,110.104101
-21.027171,218,110.356168
-670.906708,1000,111.280853
-502.031913,790,112.101338
-474.21131,791,113.986551
33.083358,141,114.100632
73.402116,119,114.196734
-33.976662,228,114.464862
-17.636178,200,114.630176
-671.695377,1000,115.650377
-439.875465,666,116.294005
45.564617,120,116.391824
75.014032,117,116.5605
-2.876218,191,116.717576
-688.383515,1000,117.71384
88.434899,140,117.827319
61.421548,166,118.0286
-621.136427,1000,120.615381
28.113479,124,120.722062
68.730296,121,120.818804
-64.740128,205,120.989521
-626.3591,1000,122.006025
50.55823,75,122.16973
-11.086459,217,122.34783
49.251734,104,122.434092
-689.75254,1000,123.442466
-20.865879,213,123.62168
-27.474314,199,123.890496
-624.831903,926,124.84622
34.081081,179,124.988853
-671.243092,1000,128.930319
40.128938,133,129.039366
43.734463,117,129.134072
-456.543116,804,129.991042
-329.98684,546,130.540833
-15.422074,192,130.699256
56.413436,94,130.845566
-675.037177,1000,131.858543
-16.845847,119,131.955883
-517.616383,806,132.755242
48.116775,96,132.914731
-671.602583,1000,137.464662
-673.931891,1000,138.47836
-643.61283,1000,139.445176
43.691062,118,139.61839
-129.189667,314,139.885092
-26.421637,195,140.115195
27.792288,130,140.220481
-686.179855,1000,141.203735
